2000	0.984970780967268	-0.172721048632559	0.134011945384432	0.764225620150411
1999.9	0.968619757565595	-0.24854730379899	0.192844519911508	0.751539080365986
1999.8	0.946440571469648	-0.322878055340661	0.250516753231359	0.73433054730477
1999.7	0.918566674348333	-0.395266056844228	0.3066816328496	0.712703564327035
1999.6	0.885165782815068	-0.465275751379877	0.361001215985361	0.686788260503993
1999.5	0.84643886928068	-0.532485892237291	0.413148662965173	0.656740567634094
1999.4	0.802618952706945	-0.596492077557352	0.462810203809714	0.622741282004915
1999.3	0.753969696536771	-0.656909183608747	0.509687026180504	0.584994976545988
1999.2	0.700783822237246	-0.713373682068519	0.553497073326801	0.543728769918132
1999.1	0.64338134800124	-0.76554582736354	0.593976741214523	0.499190959945638
1999	0.582107663205231	-0.813111700911717	0.63088246462558	0.451649529613922
1998.9	0.517331450209316	-0.855785099962781	0.663992182684119	0.401390534622026
1998.8	0.449442466003882	-0.893309259673552	0.693106674991623	0.348716382192013
1998.7	0.37884919705072	-0.925458398055994	0.718050760331388	0.29394401149164
1998.6	0.305976401429347	-0.952039074502128	0.738674350729791	0.23740298661865
1998.5	0.231262553077388	-0.972891353711621	0.754853354532092	0.179433513621159
1998.4	0.155157203502963	-0.98788976801869	0.766490423058974	0.120384393485674
1998.3	0.0781182768435987	-0.996944072328056	0.773515536351229	0.0606109234095794
1998.2	0.00060931454722378	-0.99999978711749	0.775886424478148	0.0004727589860701
1998.1	-0.0769033137460471	-0.997038526239733	0.773588821874639	-0.0596682498352685
1998	-0.153953216339293	-0.988078107551417	0.766636553176718	-0.119450235991271
1997.9	-0.23007678574687	-0.973172445703315	0.755071450038905	-0.178513492650965
1997.8	-0.304815988209957	-0.952411227737027	0.738963099434044	-0.236502637563272
1997.7	-0.377721119675095	-0.925919373440007	0.718408424950003	-0.293068751383804
1997.6	-0.44835351165309	-0.893856283705981	0.693531103602601	-0.347871477114491
1997.5	-0.516288170677154	-0.856414881423333	0.664480821673772	-0.400581068023764
1997.4	-0.581116335478761	-0.813820450662442	0.631432374052586	-0.450880371725005
1997.3	-0.642447936494717	-0.766329281146521	0.594584612498349	-0.498466738475101
1997.2	-0.699913942906674	-0.714227126162174	0.554159249154084	-0.543053842210927
1997.1	-0.753168583090987	-0.657827483188366	0.510399522509612	-0.584373403366616
1997	-0.801891425118533	-0.597469707589242	0.463568733841097	-0.622176803105464
1996.9	-0.845789304786157	-0.533516970720646	0.413948662933286	-0.65623657925368
1996.8	-0.884598089578845	-0.466354074736379	0.361837872616978	-0.686347794934972
1996.7	-0.918084267948883	-0.396385137242442	0.307549912323316	-0.71232927167094
